Id;RespP1;RespP2;RespP3;RespP4;RespP5;RespP6;Faciles;Intermedias;Dificiles;EtiquetaFinal;RF1;RF2;RF3;RF4;RF5;RF6;RF7;RF8;RF9;RF10;RF11;RF12;RF13;RF14;RF15;RF16;RF17;RF18;RF19;RF20;RF21;RF22;RF23;RF24;RF25;RF26;RF27;RF28;RF29;RF30;RF31;RF32;RF33;RF34;RF35;RF36;RF37;RF38;RF39;RF40;RF41;RF42;RF43;RF44;RF45;RF46;RF47;RF48;RF49;RF50;RF51;RF52;RF53;RF54;RF55;RF56;RF57;RF58;RF59;RF60;RF1;RF2;RF3;RF4;RF5;RF6;RF7;RF8;RF9;RF10;RF11;RF12;RF13;RF14;RF15;RF16;RF17;RF18;RF19;RF20;RF21;RF22;RF23;RF24;RF25;RF26;RF27;RF28;RF29;RF30;RF31;RF32;RF33;RF34;RF35;RF36;RF37;RF38;RF39;RF40;RF41;RF42;RF43;RF44;RF45;RF46;RF47;RF48;RF49;RF50;RF51;RF52;RF53;RF54;RF55;RF56;RF57;RF58;RF59;RF60
886;1;2;2;2;3;1;10;8;8;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0
887;1;2;2;2;3;1;10;8;8;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0
888;1;2;2;2;3;1;10;8;7;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;1;1;2;1;2;2;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0
889;1;2;2;2;3;1;10;8;7;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0
890;1;2;2;2;3;1;10;8;8;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;1;2;1;1;2;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0
891;2;3;2;2;3;2;11;5;5;1;2;1;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
892;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
893;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
894;2;3;2;2;3;2;11;5;5;1;2;2;2;2;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
895;2;3;2;2;3;2;11;5;5;1;2;2;2;2;1;2;2;1;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
896;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
897;2;3;2;2;3;2;13;5;5;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
898;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
899;2;3;2;2;3;2;13;5;5;1;2;2;2;2;1;2;2;2;2;1;2;2;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
900;2;3;2;2;3;2;11;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
901;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
902;2;3;2;2;3;2;13;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;2;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
903;2;3;2;2;3;2;11;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
904;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
905;2;3;2;2;3;2;12;6;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
906;2;3;2;2;3;2;12;6;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
907;2;3;2;2;3;2;12;4;4;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;1;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
908;2;3;2;2;3;2;12;6;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
909;2;3;2;2;3;2;12;6;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
910;2;3;2;2;3;2;12;6;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
911;2;3;2;2;3;2;12;6;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
912;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
913;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
914;2;3;2;2;3;2;12;5;4;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
915;2;3;2;2;3;2;12;5;4;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
916;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0
917;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0
918;2;3;2;2;3;2;12;5;4;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
919;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
920;2;3;2;2;3;2;12;5;5;1;2;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0
921;2;2;1;1;2;1;17;12;3;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
922;2;2;1;1;2;1;18;12;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
923;2;2;1;1;2;1;17;12;3;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
924;2;2;1;1;2;1;18;12;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
925;2;2;1;1;2;1;17;12;3;2;2;2;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
926;2;2;1;1;2;1;18;12;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
927;2;2;1;1;2;1;17;12;3;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
928;2;2;1;1;2;1;18;12;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
929;2;2;1;1;2;1;16;12;3;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
930;2;2;1;1;2;1;17;12;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
931;2;2;1;1;2;1;18;11;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
932;2;2;1;1;2;1;18;11;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
933;2;2;1;1;2;1;18;11;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
934;2;2;1;1;2;1;18;13;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
935;2;2;1;1;2;1;18;13;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
936;2;2;1;1;2;1;18;11;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
